jID,pID,revCents,timeHours,bType
552f4df98928e5212ecfe545,54c94a49c5f46ecd0f19914d,375000,0,FixedBid
552f4df98928e5212ecfe545,52260498ce77a71e58f8112e,140000,0,FixedBid
552f4df98928e5212ecfe545,52d45d31245c7d1d0841c1f9,423000,0,FixedBid
552f4df98928e5212ecfe545,54e3c97e4540f7261752fb29,573000,0,FixedBid
552f4df98928e5212ecfe545,53c60b6a43ccad834e47d9c2,252000,7,HourlyRate
553001598928e5212ed00523,552c4ee18928e5212ecf3b73,555000,30,HourlyRate
552ff8468928e5212ed0018f,54c94a49c5f46ecd0f19914d,142500,0,FixedBid
553001598928e5212ed00523,5002f6fece77a70b1cb0a822,27500,1,HourlyRate
553001598928e5212ed00523,512579eece77a720e0b5bf76,17500,1,HourlyRate
553001598928e5212ed00523,502abb54ce77a70a10400dfe,40000,2,HourlyRate
553001598928e5212ed00523,53ee5fb17366e0ec3c7362d9,112500,5,HourlyRate
553021ab8928e5212ed00ffc,54c19c762e08b70233a3eff2,22500,1,HourlyRate
553021ab8928e5212ed00ffc,54f60a9a68f8262816bb2e75,25000,1,HourlyRate
553021ab8928e5212ed00ffc,512e72d0ce77a72d6cfec0f9,28500,1,HourlyRate
553021ab8928e5212ed00ffc,53ec0ea343ccad834e4beaef,79900,0,FixedBid
553021ab8928e5212ed00ffc,5435a20251a18de5415ed380,300000,10,HourlyRate
553021ab8928e5212ed00ffc,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
553190ca0234f7e6568d879b,4fea4394ce77a70b3cbad036,65000,0,FixedBid
553190ca0234f7e6568d879b,551325340b5713935b6bb1cd,87500,0,FixedBid
5534426f0234f7e6568dc571,54c94a49c5f46ecd0f19914d,78000,0,FixedBid
5534426f0234f7e6568dc571,53c60b6a43ccad834e47d9c2,743000,0,FixedBid
5534426f0234f7e6568dc571,54fe5860f97d87546f413064,723000,0,FixedBid
5534426f0234f7e6568dc571,54ff57b60bb19ae920a8892b,680000,0,FixedBid
5534426f0234f7e6568dc571,52d45d31245c7d1d0841c1f9,423000,0,FixedBid
55341b038928e5212ed090c0,5501eb56f97d87546f41dd48,150000,6,HourlyRate
55341b038928e5212ed090c0,55106f78e14573073a626bac,17000,0,FixedBid
55329a720234f7e6568d9f3c,54f36e602de2cbc012280fa1,50000,0,FixedBid
55329a720234f7e6568d9f3c,52979cf1ce77a706f8819fd5,47500,0,FixedBid
55329a720234f7e6568d9f3c,54f5986368f8262816bb10d3,75000,3,HourlyRate
55329a720234f7e6568d9f3c,54d1aac62e08b70233a6b01b,150000,5,HourlyRate
55329a720234f7e6568d9f3c,537b92d8245c7d120c478bb8,120000,0,FixedBid
55329a720234f7e6568d9f3c,5435a20251a18de5415ed380,75000,0,FixedBid
55329a720234f7e6568d9f3c,52d551a2245c7d21c0d85417,65000,2.6,HourlyRate
556716d3fc87d0e077f763ae,5538189f8928e5212ed17558,100000,4,HourlyRate
55331f810234f7e6568da970,5435a20251a18de5415ed380,114000,4,HourlyRate
55331f810234f7e6568da970,50d296b9ce77a722047d65bc,150000,0,FixedBid
55331f810234f7e6568da970,53fd4d843c5e9fb1570015d1,335000,0,FixedBid
55331f810234f7e6568da970,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
55331f810234f7e6568da970,54c19c762e08b70233a3eff2,84500,0,FixedBid
5535c99a8928e5212ed0e70d,51fc1a4cce77a7112cc01903,5000,0,FixedBid
5535481b0234f7e6568df1f4,4fea17bcce77a70118855651,62500,0,FixedBid
5535481b0234f7e6568df1f4,53ee5fb17366e0ec3c7362d9,155000,0,FixedBid
5535481b0234f7e6568df1f4,53ec0ea343ccad834e4beaef,70000,2.5,HourlyRate
5535481b0234f7e6568df1f4,517ee91bce77a717a4e5800f,125000,0,FixedBid
5535481b0234f7e6568df1f4,510197e3ce77a71638879c1f,51500,0,FixedBid
55368c060234f7e6568e36ca,52d45d31245c7d1d0841c1f9,723000,0,FixedBid
55368c060234f7e6568e36ca,54ff57b60bb19ae920a8892b,680000,0,FixedBid
55368c060234f7e6568e36ca,54c94a49c5f46ecd0f19914d,600000,0,FixedBid
55368c060234f7e6568e36ca,53c60b6a43ccad834e47d9c2,793000,0,FixedBid
55368c060234f7e6568e36ca,54e3c97e4540f7261752fb29,673000,0,FixedBid
55368c060234f7e6568e36ca,52d4c884245c7d21c0d84f1e,703000,0,FixedBid
55369e9b8928e5212ed10ff2,54f36e602de2cbc012280fa1,90000,0,FixedBid
55369e9b8928e5212ed10ff2,552c93b68928e5212ecf4753,50000,0,FixedBid
55369e9b8928e5212ed10ff2,53ec0ea343ccad834e4beaef,69900,0,FixedBid
55369e9b8928e5212ed10ff2,54d1aac62e08b70233a6b01b,180000,6,HourlyRate
55369e9b8928e5212ed10ff2,552c4ee18928e5212ecf3b73,150000,10,HourlyRate
55369e9b8928e5212ed10ff2,54f5986368f8262816bb10d3,100000,4,HourlyRate
55369e9b8928e5212ed10ff2,522f508fce77a72144de25b4,27500,1,HourlyRate
55369e9b8928e5212ed10ff2,54f0fc0e2de2cbc01227e97d,145000,0,FixedBid
553717598928e5212ed135c6,54c19c762e08b70233a3eff2,19500,1,HourlyRate
553717598928e5212ed135c6,552c4ee18928e5212ecf3b73,150000,10,HourlyRate
553717598928e5212ed135c6,5435a20251a18de5415ed380,142500,5,HourlyRate
553717598928e5212ed135c6,54f4b6282de2cbc012283696,100000,5,HourlyRate
5537f2d98928e5212ed16848,5435a20251a18de5415ed380,20000,0,FixedBid
55380cec0234f7e6568e9fa0,5435a20251a18de5415ed380,85500,3,HourlyRate
55380cec0234f7e6568e9fa0,54c19c762e08b70233a3eff2,19500,1,HourlyRate
553721a68928e5212ed137a1,4fea4394ce77a70b3cbad036,120000,4,HourlyRate
553721a68928e5212ed137a1,53c60b6a43ccad834e47d9c2,200000,8,HourlyRate
553721a68928e5212ed137a1,54c94a49c5f46ecd0f19914d,60000,4,HourlyRate
553721a68928e5212ed137a1,551ce6f89516c9241548f1a4,15000,0,FixedBid
553721a68928e5212ed137a1,53ee5fb17366e0ec3c7362d9,67500,3,HourlyRate
553721a68928e5212ed137a1,551325340b5713935b6bb1cd,50000,0,FixedBid
552e95550234f7e6568ccf86,52d551a2245c7d21c0d85417,70000,0,FixedBid
552e95550234f7e6568ccf86,5435a20251a18de5415ed380,75000,0,FixedBid
552e95550234f7e6568ccf86,52557e5bce77a7040c61dc0c,75000,0,FixedBid
552e95550234f7e6568ccf86,536a5bd0245c7d219ca8a1df,65000,0,FixedBid
553905298928e5212ed19686,5501eb56f97d87546f41dd48,40000,2,HourlyRate
553905298928e5212ed19686,5511d212e14573073a62b6cb,75000,3,HourlyRate
553905298928e5212ed19686,537bac51245c7d120c478c37,40000,0,FixedBid
553905298928e5212ed19686,54c2bae32e08b70233a40aff,25000,2,HourlyRate
553905298928e5212ed19686,52d551a2245c7d21c0d85417,70000,0,FixedBid
553905298928e5212ed19686,54f36e602de2cbc012280fa1,100000,0,FixedBid
553905298928e5212ed19686,54c19c762e08b70233a3eff2,19500,1,HourlyRate
553905298928e5212ed19686,52979cf1ce77a706f8819fd5,50000,0,FixedBid
553905298928e5212ed19686,501abbf8ce77a70cacc290e5,57500,0,FixedBid
553905298928e5212ed19686,5435a20251a18de5415ed380,85500,3,HourlyRate
553976ef0234f7e6568ee9d8,521ce092ce77a704a4d53fe9,55000,0,FixedBid
55399e038928e5212ed1c908,54f36e602de2cbc012280fa1,2000,0,FixedBid
553a7da40234f7e6568f1536,52557e5bce77a7040c61dc0c,28500,1,HourlyRate
5533e0758928e5212ed089d5,54c19c762e08b70233a3eff2,37500,0,FixedBid
5533e0758928e5212ed089d5,5213f0c7ce77a721002a1734,108500,0,FixedBid
5533e0758928e5212ed089d5,5435a20251a18de5415ed380,175000,0,FixedBid
5533e0758928e5212ed089d5,54b95ad7c5f46ecd0f17fd20,250000,0,FixedBid
5533e0758928e5212ed089d5,539f3c92245c7d14906e2a7a,93900,0,FixedBid
5533e0758928e5212ed089d5,522f508fce77a72144de25b4,146400,0,FixedBid
553ab0258928e5212ed1f051,52f9548e245c7d296cfe6f02,508000,0,FixedBid
553976ef0234f7e6568ee9d8,53857919245c7d25f4347ef0,90000,0,FixedBid
553976ef0234f7e6568ee9d8,552c4ee18928e5212ecf3b73,200000,10,HourlyRate
553976ef0234f7e6568ee9d8,54c19c762e08b70233a3eff2,99500,0,FixedBid
553976ef0234f7e6568ee9d8,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
553976ef0234f7e6568ee9d8,539f3c92245c7d14906e2a7a,80000,0,FixedBid
553976ef0234f7e6568ee9d8,510197e3ce77a71638879c1f,51500,0,FixedBid
553976ef0234f7e6568ee9d8,522f508fce77a72144de25b4,157000,0,FixedBid
553ae2ca0234f7e6568f2dd8,552c4ee18928e5212ecf3b73,111000,6,HourlyRate
553ae2ca0234f7e6568f2dd8,510197e3ce77a71638879c1f,51500,0,FixedBid
553ae2ca0234f7e6568f2dd8,53ee5fb17366e0ec3c7362d9,95000,0,FixedBid
553ae2ca0234f7e6568f2dd8,517ee91bce77a717a4e5800f,12500,0.5,HourlyRate
553ae2ca0234f7e6568f2dd8,521ce092ce77a704a4d53fe9,55000,0,FixedBid
555a7129fee2a02f1d4304df,552dc2a48928e5212ecf8c34,275000,10,HourlyRate
555a7129fee2a02f1d4304df,54c19c762e08b70233a3eff2,42500,0,FixedBid
553d532b8928e5212ed22e19,552c93b68928e5212ecf4753,112500,0,FixedBid
553d532b8928e5212ed22e19,54c94a49c5f46ecd0f19914d,52500,0,FixedBid
553d532b8928e5212ed22e19,52d45d31245c7d1d0841c1f9,57500,0,FixedBid
553d532b8928e5212ed22e19,551ce6f89516c9241548f1a4,87500,0,FixedBid
553d532b8928e5212ed22e19,552c4ee18928e5212ecf3b73,132500,5,HourlyRate
553d532b8928e5212ed22e19,551325340b5713935b6bb1cd,105000,0,FixedBid
553d532b8928e5212ed22e19,4fea4394ce77a70b3cbad036,120000,0,FixedBid
553d532b8928e5212ed22e19,52783509ce77a708182b6c90,50000,0,FixedBid
5530597b8928e5212ed02769,5435a20251a18de5415ed380,85500,3,HourlyRate
5530597b8928e5212ed02769,521ce092ce77a704a4d53fe9,20000,1,HourlyRate
5530597b8928e5212ed02769,4fea17bcce77a70118855651,43500,0,FixedBid
5530597b8928e5212ed02769,522f508fce77a72144de25b4,27500,1,HourlyRate
5530597b8928e5212ed02769,54f5986368f8262816bb10d3,100000,4,HourlyRate
5530597b8928e5212ed02769,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
5530597b8928e5212ed02769,54f0fc0e2de2cbc01227e97d,145000,0,FixedBid
553fd9ad0234f7e6568fd46a,54c19c762e08b70233a3eff2,19500,1,HourlyRate
553fd9ad0234f7e6568fd46a,5539aa350234f7e6568efb7f,175000,5,HourlyRate
553fd9ad0234f7e6568fd46a,54f36e602de2cbc012280fa1,100000,0,FixedBid
553fd9ad0234f7e6568fd46a,5435a20251a18de5415ed380,85500,3,HourlyRate
553fd9ad0234f7e6568fd46a,5512ffa40b5713935b6ba709,32500,1,HourlyRate
553fd9ad0234f7e6568fd46a,539f3c92245c7d14906e2a7a,82500,0,FixedBid
554025468928e5212ed2c160,52783509ce77a708182b6c90,75000,0,FixedBid
554108140234f7e656901495,52f9548e245c7d296cfe6f02,307000,0,FixedBid
554025468928e5212ed2c160,53ee5fb17366e0ec3c7362d9,115000,0,FixedBid
554025468928e5212ed2c160,517ee91bce77a717a4e5800f,132500,0,FixedBid
554025468928e5212ed2c160,50f59f67ce77a70700561c1a,150000,0,FixedBid
554025468928e5212ed2c160,510197e3ce77a71638879c1f,51500,0,FixedBid
554025468928e5212ed2c160,50d296b9ce77a722047d65bc,118800,0,FixedBid
554025468928e5212ed2c160,53ec0ea343ccad834e4beaef,59900,0,FixedBid
554025468928e5212ed2c160,54f4b6282de2cbc012283696,70000,0,FixedBid
554025468928e5212ed2c160,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
554025468928e5212ed2c160,552c4ee18928e5212ecf3b73,140000,0,FixedBid
5542b2670234f7e656907e38,52562238ce77a70d98327339,55000,2,HourlyRate
5542b2670234f7e656907e38,5002f6fece77a70b1cb0a822,27500,1,HourlyRate
5542b2670234f7e656907e38,552c4ee18928e5212ecf3b73,245000,10,HourlyRate
55401e978928e5212ed2be6a,5435a20251a18de5415ed380,260300,0,FixedBid
553142618928e5212ed04985,5364212d245c7d2708e3c459,1815000,0,FixedBid
553142618928e5212ed04985,52d4c884245c7d21c0d84f1e,400000,0,FixedBid
553142618928e5212ed04985,52d45d31245c7d1d0841c1f9,665000,0,FixedBid
553142618928e5212ed04985,54c94a49c5f46ecd0f19914d,340000,0,FixedBid
553142618928e5212ed04985,54fe5860f97d87546f413064,200000,0,FixedBid
553142618928e5212ed04985,54e3c97e4540f7261752fb29,315000,0,FixedBid
553142618928e5212ed04985,53c60b6a43ccad834e47d9c2,413000,0,FixedBid
553fcd610234f7e6568fcffe,50c0202bce77a711d840ba32,60000,0,FixedBid
5546ff6e8f99862a08310be3,52d45d31245c7d1d0841c1f9,390000,0,FixedBid
5546ff6e8f99862a08310be3,52260498ce77a71e58f8112e,220000,0,FixedBid
554111e88928e5212ed2e4e0,5435a20251a18de5415ed380,125000,0,FixedBid
554111e88928e5212ed2e4e0,553591488928e5212ed0dcbe,85000,0,FixedBid
5547ad468f99862a08311ce9,53ec0ea343ccad834e4beaef,30000,1,HourlyRate
5547ad468f99862a08311ce9,4fea17bcce77a70118855651,38500,0,FixedBid
5547ad468f99862a08311ce9,4f788321ce77a708281854bc,150000,0,FixedBid
5547ad468f99862a08311ce9,529faa66ce77a70b4816a7d5,10000,0,FixedBid
5547ad468f99862a08311ce9,517ee91bce77a717a4e5800f,100000,4,HourlyRate
5547ad468f99862a08311ce9,552c4ee18928e5212ecf3b73,132000,6,HourlyRate
55490bec8f99862a08315dc6,52f9548e245c7d296cfe6f02,350000,0,FixedBid
55494b80fee2a02f1d4064d2,54f4b6282de2cbc012283696,40000,0,FixedBid
5536ee818928e5212ed12b2d,552dc2a48928e5212ecf8c34,100000,0,FixedBid
5536ee818928e5212ed12b2d,5213f0c7ce77a721002a1734,308900,0,FixedBid
5548ccb58f99862a083144f6,521269efce77a721e4d96ecb,60000,0,FixedBid
55494b80fee2a02f1d4064d2,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55494b80fee2a02f1d4064d2,53ec0ea343ccad834e4beaef,129900,0,FixedBid
55494b80fee2a02f1d4064d2,53fd4d843c5e9fb1570015d1,50000,0,FixedBid
55494b80fee2a02f1d4064d2,53857919245c7d25f4347ef0,120000,0,FixedBid
554999608f99862a08318525,52d45d31245c7d1d0841c1f9,175000,0,FixedBid
554999608f99862a08318525,52260498ce77a71e58f8112e,175000,0,FixedBid
55499c39fee2a02f1d4076c0,54c19c762e08b70233a3eff2,20500,1,HourlyRate
554946858f99862a0831717c,54d9b2b12e08b70233a79b65,45000,3,HourlyRate
554a05318f99862a08318c62,531a0a63245c7d19a896d02a,59000,2,HourlyRate
554a07ac8f99862a08318d1f,54c19c762e08b70233a3eff2,22500,1,HourlyRate
554a07ac8f99862a08318d1f,539f3c92245c7d14906e2a7a,27500,1,HourlyRate
554a07ac8f99862a08318d1f,52bb0ed3245c7d0ea84b7660,125000,0,FixedBid
554a07ac8f99862a08318d1f,5435a20251a18de5415ed380,85500,3,HourlyRate
554a07ac8f99862a08318d1f,54f36e602de2cbc012280fa1,80000,0,FixedBid
554a07ac8f99862a08318d1f,552dc2a48928e5212ecf8c34,250000,0,FixedBid
554a07ac8f99862a08318d1f,528d906bce77a70e24d8c308,54000,3,HourlyRate
55392f698928e5212ed1a477,54c94a49c5f46ecd0f19914d,433000,0,FixedBid
55392f698928e5212ed1a477,52d45d31245c7d1d0841c1f9,380000,0,FixedBid
554a5b9b8f99862a0831a0c3,52d45d31245c7d1d0841c1f9,50000,0,FixedBid
554a67de8f99862a0831a864,5273246cce77a70568136f22,72750,7.75,HourlyRate
554a65828f99862a0831a748,53c9e7f043ccad834e48273d,60000,4,HourlyRate
554a65828f99862a0831a748,54c19c762e08b70233a3eff2,19500,1,HourlyRate
554b942efee2a02f1d40cffa,53ee5fb17366e0ec3c7362d9,97500,0,FixedBid
554b942efee2a02f1d40cffa,50c0202bce77a711d840ba32,80000,0,FixedBid
555a7129fee2a02f1d4304df,54f36e602de2cbc012280fa1,100000,0,FixedBid
554b942efee2a02f1d40cffa,54f4b6282de2cbc012283696,55000,0,FixedBid
554b942efee2a02f1d40cffa,521ce092ce77a704a4d53fe9,52500,0,FixedBid
554b942efee2a02f1d40cffa,51ca3c0dce77a71df8c871d9,77000,0,FixedBid
554b942efee2a02f1d40cffa,552c4ee18928e5212ecf3b73,97500,5,HourlyRate
554bbaea8f99862a0831e9a5,53ec0ea343ccad834e4beaef,78400,0,FixedBid
554bbaea8f99862a0831e9a5,51fbf490ce77a7112c64aa0b,310000,0,FixedBid
554bbaea8f99862a0831e9a5,54f4b6282de2cbc012283696,50000,0,FixedBid
554bbaea8f99862a0831e9a5,50c0202bce77a711d840ba32,100000,0,FixedBid
554bbaea8f99862a0831e9a5,51ca3c0dce77a71df8c871d9,83000,0,FixedBid
554bbaea8f99862a0831e9a5,53ee5fb17366e0ec3c7362d9,107500,0,FixedBid
555624c2fee2a02f1d4287b9,5435a20251a18de5415ed380,162500,5,HourlyRate
554bb6ae8f99862a0831e882,54f36e602de2cbc012280fa1,120000,0,FixedBid
554bb6ae8f99862a0831e882,5435a20251a18de5415ed380,175000,0,FixedBid
554bb6ae8f99862a0831e882,54c19c762e08b70233a3eff2,39500,0,FixedBid
554bb6ae8f99862a0831e882,552dc2a48928e5212ecf8c34,205000,0,FixedBid
554bb6ae8f99862a0831e882,55441122fee2a02f1d3fcda0,160000,0,FixedBid
554bb6ae8f99862a0831e882,52979cf1ce77a706f8819fd5,77000,0,FixedBid
554bb6ae8f99862a0831e882,5501eb56f97d87546f41dd48,222800,0,FixedBid
554bb6ae8f99862a0831e882,537b92d8245c7d120c478bb8,250000,0,FixedBid
554c2ad18f99862a08320988,5512ffa40b5713935b6ba709,32500,1,HourlyRate
554c2ad18f99862a08320988,552dc2a48928e5212ecf8c34,70000,0,FixedBid
554c2ad18f99862a08320988,555d0d60fc87d0e077f5dda1,80000,0,FixedBid
5548ccb58f99862a083144f6,543eddcc51a18de5415fa384,210000,6,HourlyRate
5548ccb58f99862a083144f6,52562238ce77a70d98327339,82500,3,HourlyRate
5548ccb58f99862a083144f6,5501eb56f97d87546f41dd48,85000,3,HourlyRate
5548ccb58f99862a083144f6,552410a19516c9241549e8e4,60000,0,FixedBid
55510c6b8f99862a08328578,522f508fce77a72144de25b4,137500,5,HourlyRate
554c0092fee2a02f1d40f294,52260498ce77a71e58f8112e,84000,0,FixedBid
554c0092fee2a02f1d40f294,54c94a49c5f46ecd0f19914d,82500,0,FixedBid
554c0092fee2a02f1d40f294,52d45d31245c7d1d0841c1f9,137500,0,FixedBid
554d17438f99862a0832302a,53ec0ea343ccad834e4beaef,59900,0,FixedBid
554d17438f99862a0832302a,5435a20251a18de5415ed380,200000,0,FixedBid
554bc6b98f99862a0831ecd9,54ff57b60bb19ae920a8892b,600000,0,FixedBid
554bc6b98f99862a0831ecd9,54c94a49c5f46ecd0f19914d,490000,0,FixedBid
554bc6b98f99862a0831ecd9,52a2435fce77a70ca8b23880,850000,0,FixedBid
554f7de98f99862a08325b19,5538189f8928e5212ed17558,187500,5,HourlyRate
554f7de98f99862a08325b19,5511d212e14573073a62b6cb,20000,1,HourlyRate
554f7de98f99862a08325b19,552dc2a48928e5212ecf8c34,250000,10,HourlyRate
554fff7e8f99862a0832628c,52d45d31245c7d1d0841c1f9,57500,0,FixedBid
554fff7e8f99862a0832628c,513e3c68ce77a73630aa1595,75000,0,FixedBid
554fff7e8f99862a0832628c,53ec0ea343ccad834e4beaef,52400,0,FixedBid
554fff7e8f99862a0832628c,53ee5fb17366e0ec3c7362d9,75000,0,FixedBid
554fff7e8f99862a0832628c,552c4ee18928e5212ecf3b73,130000,0,FixedBid
554fff7e8f99862a0832628c,52d035c9245c7d2484871f0b,57500,0,FixedBid
554fff7e8f99862a0832628c,4fea4394ce77a70b3cbad036,71000,1,HourlyRate
5547909cfee2a02f1d400679,54c19c762e08b70233a3eff2,19500,1,HourlyRate
5547909cfee2a02f1d400679,552dc2a48928e5212ecf8c34,80000,0,FixedBid
5547909cfee2a02f1d400679,54f36e602de2cbc012280fa1,100000,0,FixedBid
5547909cfee2a02f1d400679,5435a20251a18de5415ed380,175000,0,FixedBid
5547909cfee2a02f1d400679,5511d212e14573073a62b6cb,20000,1,HourlyRate
554d0d598f99862a08322c0d,553591488928e5212ed0dcbe,155000,0,FixedBid
554d0d598f99862a08322c0d,50f850d1ce77a706dc2c897f,80000,0,FixedBid
55516ea68f99862a08329d55,531a0a63245c7d19a896d02a,27500,1,HourlyRate
555509498f99862a0833684c,52260498ce77a71e58f8112e,175000,0,FixedBid
55516cddfee2a02f1d419266,5539aa350234f7e6568efb7f,50000,0,FixedBid
55516cddfee2a02f1d419266,54f36e602de2cbc012280fa1,80000,0,FixedBid
55516cddfee2a02f1d419266,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55516cddfee2a02f1d419266,553c65a08928e5212ed21ba4,90000,2.25,HourlyRate
55516cddfee2a02f1d419266,5543db00fee2a02f1d3fc2cd,175000,5,HourlyRate
55516cddfee2a02f1d419266,5435a20251a18de5415ed380,60000,0,FixedBid
55516cddfee2a02f1d419266,52557e5bce77a7040c61dc0c,28500,1,HourlyRate
55523afb8f99862a0832bbda,522f508fce77a72144de25b4,27500,1,HourlyRate
55523afb8f99862a0832bbda,539f3c92245c7d14906e2a7a,27500,1,HourlyRate
55523afb8f99862a0832bbda,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55523afb8f99862a0832bbda,5435a20251a18de5415ed380,85500,3,HourlyRate
5555032cfee2a02f1d425d75,55106f78e14573073a626bac,19500,1,HourlyRate
55522b098f99862a0832b4e8,546a3b5b3e3e776908254e2f,25000,0,FixedBid
55522b098f99862a0832b4e8,524da6f7ce77a706949fbe78,30000,0,FixedBid
555251f7fee2a02f1d41c26f,54c94a49c5f46ecd0f19914d,80500,0,FixedBid
555251f7fee2a02f1d41c26f,52d45d31245c7d1d0841c1f9,131500,0,FixedBid
555251f7fee2a02f1d41c26f,52260498ce77a71e58f8112e,96500,0,FixedBid
55528000fee2a02f1d41d065,52d035c9245c7d2484871f0b,300000,0,FixedBid
5552376afee2a02f1d41b083,5435a20251a18de5415ed380,57000,2,HourlyRate
5552376afee2a02f1d41b083,529e1306ce77a70bf4dd594e,76000,4,HourlyRate
55526f3bfee2a02f1d41cab7,5435a20251a18de5415ed380,65000,2,HourlyRate
55526f3bfee2a02f1d41cab7,53c9e7f043ccad834e48273d,45000,3,HourlyRate
55526911fee2a02f1d41c8e2,53c9e7f043ccad834e48273d,45000,3,HourlyRate
55526911fee2a02f1d41c8e2,553c65a08928e5212ed21ba4,10000,0,FixedBid
55526911fee2a02f1d41c8e2,5435a20251a18de5415ed380,57000,2,HourlyRate
55526911fee2a02f1d41c8e2,5511d212e14573073a62b6cb,20000,1,HourlyRate
55526911fee2a02f1d41c8e2,552dc2a48928e5212ecf8c34,80000,0,FixedBid
55526911fee2a02f1d41c8e2,5543db00fee2a02f1d3fc2cd,175000,5,HourlyRate
55528000fee2a02f1d41d065,54c94a49c5f46ecd0f19914d,300000,0,FixedBid
55528000fee2a02f1d41d065,52260498ce77a71e58f8112e,200000,0,FixedBid
55528000fee2a02f1d41d065,52d45d31245c7d1d0841c1f9,290000,0,FixedBid
55528b78fee2a02f1d41d792,52d035c9245c7d2484871f0b,17500,1,HourlyRate
55528b78fee2a02f1d41d792,52d45d31245c7d1d0841c1f9,57500,0,FixedBid
555238228f99862a0832bacb,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
55528b78fee2a02f1d41d792,54c94a49c5f46ecd0f19914d,60000,4,HourlyRate
55528fb7fee2a02f1d41d9c5,5418afa1ccebe76b7bec0a50,29500,1,HourlyRate
55528fb7fee2a02f1d41d9c5,53c5ede543ccad834e47d7c6,40000,2,HourlyRate
55528fb7fee2a02f1d41d9c5,551ce6f89516c9241548f1a4,20000,0,FixedBid
55528fb7fee2a02f1d41d9c5,54f5986368f8262816bb10d3,50000,2,HourlyRate
55528fb7fee2a02f1d41d9c5,552c4ee18928e5212ecf3b73,97500,5,HourlyRate
5552475ffee2a02f1d41be83,54c19c762e08b70233a3eff2,99500,0,FixedBid
5552475ffee2a02f1d41be83,553c65a08928e5212ed21ba4,20000,0,FixedBid
5552475ffee2a02f1d41be83,5543db00fee2a02f1d3fc2cd,192500,5.5,HourlyRate
5552475ffee2a02f1d41be83,5435a20251a18de5415ed380,75000,0,FixedBid
5552475ffee2a02f1d41be83,5511d212e14573073a62b6cb,50000,2.5,HourlyRate
5552475ffee2a02f1d41be83,552dc2a48928e5212ecf8c34,40000,0,FixedBid
5552475ffee2a02f1d41be83,53c9e7f043ccad834e48273d,30000,0,FixedBid
5552475ffee2a02f1d41be83,52557e5bce77a7040c61dc0c,35000,0,FixedBid
5552475ffee2a02f1d41be83,5539aa350234f7e6568efb7f,50000,0,FixedBid
55528201fee2a02f1d41d17a,552dc2a48928e5212ecf8c34,650000,0,FixedBid
555238228f99862a0832bacb,5538189f8928e5212ed17558,50000,0,FixedBid
55528201fee2a02f1d41d17a,5326eefb245c7d067062ead0,400000,0,FixedBid
5552b3f38f99862a0832eca9,529e1306ce77a70bf4dd594e,285000,15,HourlyRate
55518f56fee2a02f1d419730,50d296b9ce77a722047d65bc,200000,8,HourlyRate
55518e658f99862a0832a1a2,50d296b9ce77a722047d65bc,170000,0,FixedBid
5552b45cfee2a02f1d41e355,5511d212e14573073a62b6cb,20000,1,HourlyRate
5552b45cfee2a02f1d41e355,54f5986368f8262816bb10d3,100000,4,HourlyRate
5552b45cfee2a02f1d41e355,52979cf1ce77a706f8819fd5,45000,3,HourlyRate
5552b45cfee2a02f1d41e355,5538189f8928e5212ed17558,50000,0,FixedBid
5552b45cfee2a02f1d41e355,54f36e602de2cbc012280fa1,60000,0,FixedBid
5552b45cfee2a02f1d41e355,53ec0ea343ccad834e4beaef,49900,0,FixedBid
5553346f8f99862a0832f8fa,520fe543ce77a71a8474e817,55000,0,FixedBid
55525f4ffee2a02f1d41c5d5,52979cf1ce77a706f8819fd5,37500,0,FixedBid
55525f4ffee2a02f1d41c5d5,5511d212e14573073a62b6cb,20000,1,HourlyRate
55525f4ffee2a02f1d41c5d5,524dd3c9ce77a706949fc248,120000,3,HourlyRate
5552b4d18f99862a0832ecda,54f36e602de2cbc012280fa1,60000,0,FixedBid
5552b4d18f99862a0832ecda,50d296b9ce77a722047d65bc,250000,10,HourlyRate
5552b4d18f99862a0832ecda,552dc2a48928e5212ecf8c34,60000,0,FixedBid
5552b4d18f99862a0832ecda,547fcefb460e0793086e1339,100000,4,HourlyRate
5553346f8f99862a0832f8fa,552c4ee18928e5212ecf3b73,117000,6,HourlyRate
555a6c95fee2a02f1d430353,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
5552b4d18f99862a0832ecda,54c2bae32e08b70233a40aff,35000,2,HourlyRate
5552b4d18f99862a0832ecda,5543db00fee2a02f1d3fc2cd,787500,22.5,HourlyRate
5552b4d18f99862a0832ecda,539f3c92245c7d14906e2a7a,55000,2,HourlyRate
5552b4d18f99862a0832ecda,528d906bce77a70e24d8c308,90000,4,HourlyRate
5552b4d18f99862a0832ecda,551b029ed6657ae7070ec437,300000,0,FixedBid
5552b4d18f99862a0832ecda,521269efce77a721e4d96ecb,250000,0,FixedBid
